product_id,product_name,category,brand,seller,seller_city,price,discount_percent,final_price,rating,review_count,stock_available,units_sold,listing_date,delivery_days,weight_g,warranty_months,color,size,return_policy_days,is_returnable,payment_modes,shipping_weight_g,product_score,seller_rating
FKP0004623,Reebok Prime 664,Mobiles,Reebok,RetailHub,Ahmedabad,14799.69,0,14799.69,1.8,42027,954,1957,2019-05-28,11,3145.54,6,Grey,S,30,True,"COD,CARD",3714.502087030807,31.35,3.71
FKP0004624,HP Edition 330,Toys,HP,QuickShop,Bengaluru,30882.73,40,18529.64,4.5,34772,553,1931,2022-11-25,9,3034.55,12,Blue,S,30,True,"COD,UPI,CARD",3627.403550268811,79.44,3.78
FKP0004625,Boat Model 621,Beauty,Boat,ValueKart,Mumbai,28097.62,40,16858.57,4.7,28591,510,3326,2021-07-03,6,2696.33,12,Black,One Size,15,True,"CARD,Wallet",3231.154007117827,13.32,4.67
FKP0004626,Adidas Ultra 407,Appliances,Adidas,MegaStore,Bengaluru,27948.45,5,26551.03,2.3,47736,342,4199,2021-03-25,7,596.09,6,Grey,One Size,0,False,"COD,UPI,CARD",679.3606180578736,84.81,3.3
FKP0004627,Puma Edition 635,Home & Kitchen,Puma,UrbanRetails,Kolkata,36874.73,40,22124.84,2.3,7115,480,4012,2023-01-13,6,4415.6,0,Silver,L,7,True,"CARD,Wallet",5049.981798714726,47.64,3.46
FKP0004628,Philips Prime 411,Sports,Philips,QuickShop,Delhi,59598.37,20,47678.7,1.6,47488,120,1251,2019-03-21,10,3250.06,6,Gold,One Size,10,True,"CARD,Wallet",3725.8351765805724,48.21,4.22
FKP0004629,HP Edition 611,Home & Kitchen,HP,ValueKart,Ahmedabad,56984.68,10,51286.21,2.9,44466,868,4157,2022-10-07,2,1046.44,36,Red,L,15,True,"COD,UPI,CARD",1188.9057191314673,64.85,3.35
FKP0004630,Samsung Edition 126,Home & Kitchen,Samsung,MegaStore,Ahmedabad,54409.49,15,46248.07,4.0,14811,525,1306,2019-01-29,8,4209.36,36,Green,L,10,True,"UPI,CARD",4889.451723430776,83.47,3.99
FKP0004631,Samsung Edition 366,Beauty,Samsung,MegaStore,Mumbai,8972.41,50,4486.2,4.1,35552,634,1037,2021-10-01,10,2453.94,36,Blue,N/A,30,True,"CARD,Wallet",2584.014280397682,27.49,4.41
FKP0004632,Redmi Prime 370,Toys,Redmi,RetailHub,Ahmedabad,35418.76,30,24793.13,3.4,13321,796,2059,2021-04-13,9,3264.91,24,Black,M,0,False,"UPI,CARD",3838.171716168211,83.97,4.83
FKP0004633,Nike Prime 875,Sports,Nike,SuperMart,Bengaluru,31467.63,0,31467.63,3.1,37222,896,988,2020-07-10,9,4924.32,12,Red,S,30,True,"CARD,Wallet",6034.319898907541,74.2,4.68
FKP0004634,Philips Model 478,Beauty,Philips,SuperMart,Ahmedabad,52442.18,15,44575.85,4.8,24627,123,585,2019-07-17,1,2800.22,24,Silver,M,10,True,"UPI,CARD",3034.7238146206732,98.28,3.25
FKP0004635,Puma Model 642,Mobiles,Puma,UrbanRetails,Bengaluru,42160.61,50,21080.3,3.3,7472,558,829,2019-12-23,5,1247.28,24,White,N/A,7,True,"COD,UPI,CARD",1470.025156344372,27.09,4.1
FKP0004636,Puma Series 186,Appliances,Puma,QuickShop,Delhi,52101.4,20,41681.12,2.0,15090,415,2664,2019-01-25,4,191.34,0,Black,L,0,False,"CARD,Wallet",215.49583838629735,72.93,4.21
FKP0004637,Philips Ultra 843,Fashion,Philips,BestBuy,Bengaluru,9344.04,15,7942.43,2.5,466,70,367,2022-12-01,5,2894.69,0,Green,XL,30,True,"COD,UPI,CARD",3209.0484278529925,51.79,3.36
FKP0004638,LG Ultra 699,Home & Kitchen,LG,RetailHub,Bengaluru,48381.88,10,43543.69,2.4,1756,778,4601,2021-05-27,8,2306.1,24,Blue,One Size,7,True,"COD,UPI,CARD",2824.036567312759,86.85,4.84
FKP0004639,Boat Series 732,Fashion,Boat,SuperMart,Hyderabad,55584.11,5,52804.9,4.9,26568,21,1770,2023-05-28,2,4725.66,0,Grey,M,7,True,"COD,UPI,CARD",5490.410740418862,44.84,3.81
FKP0004640,Adidas Edition 829,Appliances,Adidas,BestBuy,Bengaluru,32022.24,5,30421.13,2.0,21786,461,2487,2018-05-10,6,4735.92,36,White,XL,7,True,"UPI,CARD",5910.0319625053025,41.89,3.98
FKP0004641,Boat Edition 314,Appliances,Boat,SmartDeals,Delhi,41945.28,10,37750.75,3.6,12390,825,4280,2020-12-26,10,56.21,12,White,S,30,True,"UPI,CARD",64.24596612079834,9.53,4.65
FKP0004642,LG Model 950,Beauty,LG,UrbanRetails,Mumbai,52341.65,30,36639.16,2.9,25154,717,4343,2018-03-29,10,4497.68,24,White,One Size,10,True,"COD,CARD",5500.159801793735,92.02,3.35
FKP0004643,Adidas Series 639,Beauty,Adidas,QuickShop,Pune,22166.52,40,13299.91,4.8,24513,903,4347,2018-12-27,10,1779.98,6,Red,N/A,15,True,"CARD,Wallet",2049.118452100091,41.5,4.52
FKP0004644,Reebok Series 614,Beauty,Reebok,SmartDeals,Hyderabad,21607.6,5,20527.22,1.5,18147,663,1397,2019-04-23,8,2065.3,12,Green,One Size,0,False,"COD,UPI,CARD",2262.290223017418,87.02,4.15
FKP0004645,HP Ultra 96,Fashion,HP,QuickShop,Chennai,43094.72,50,21547.36,4.0,22945,228,2233,2021-01-13,8,1880.31,36,Grey,XL,0,False,"COD,UPI,CARD",2057.0668674584876,29.01,3.43
FKP0004646,Boat Prime 698,Beauty,Boat,SuperMart,Pune,41876.75,10,37689.07,3.1,44930,754,4771,2019-08-26,7,870.31,36,Silver,S,15,True,"CARD,Wallet",1015.3071800664502,91.26,4.39
FKP0004647,Reebok Ultra 147,Appliances,Reebok,ValueKart,Kolkata,24288.13,20,19430.5,3.9,49834,311,1390,2021-02-13,9,3097.81,0,Silver,N/A,30,True,"COD,UPI,CARD",3742.0361125473783,10.89,3.87
FKP0004648,LG Prime 330,Mobiles,LG,QuickShop,Mumbai,13079.98,40,7847.99,1.5,41411,439,631,2020-06-21,3,1762.82,12,Silver,One Size,10,True,"COD,UPI,CARD",2150.0875292050605,95.17,4.23
FKP0004649,Dell Edition 130,Beauty,Dell,SuperMart,Bengaluru,26343.66,30,18440.56,2.0,16660,954,465,2020-04-20,10,1230.4,24,White,XL,30,True,"UPI,CARD",1467.8950712535877,57.48,3.31
FKP0004650,Philips Prime 254,Electronics,Philips,ValueKart,Chennai,15966.4,40,9579.84,1.2,28046,6,1137,2018-06-22,5,1365.59,0,Silver,N/A,10,True,"CARD,Wallet",1527.304913100091,9.9,3.64
FKP0004651,Redmi Ultra 322,Toys,Redmi,BestBuy,Delhi,34164.5,15,29039.82,2.1,7103,775,1663,2022-05-27,1,2454.09,36,Green,S,10,True,"COD,CARD",2582.0049797720512,54.95,3.31
FKP0004652,Samsung Ultra 129,Fashion,Samsung,SuperMart,Ahmedabad,28880.83,20,23104.66,4.2,41480,52,1527,2021-08-01,7,441.08,6,Gold,N/A,7,True,"CARD,Wallet",464.5347436319483,8.03,4.3
FKP0004653,Nike Edition 197,Electronics,Nike,BestBuy,Chennai,22908.74,5,21763.3,2.4,12350,693,4400,2019-09-15,6,1330.61,0,Gold,L,7,True,"COD,UPI,CARD",1398.9753819272078,41.17,4.59
FKP0004654,Prestige Ultra 392,Beauty,Prestige,QuickShop,Ahmedabad,57094.94,10,51385.45,3.8,43319,395,3407,2019-09-14,6,4956.5,0,White,L,7,True,"UPI,CARD",5551.286773199452,64.57,3.25
FKP0004655,Puma Edition 720,Appliances,Puma,ValueKart,Kolkata,22276.39,0,22276.39,3.6,45803,698,2282,2019-06-07,10,1392.12,36,Gold,XL,10,True,"CARD,Wallet",1709.2639900382553,81.83,3.75
FKP0004656,Reebok Series 154,Mobiles,Reebok,QuickShop,Delhi,24518.34,40,14711.0,3.1,33674,141,463,2019-04-04,3,1390.46,24,Black,XL,10,True,"UPI,CARD",1677.3060947262518,22.94,3.16
FKP0004657,Apple Model 533,Home & Kitchen,Apple,SuperMart,Mumbai,49472.22,30,34630.55,1.6,21644,909,1262,2022-02-07,2,3743.76,12,White,N/A,30,True,"COD,CARD",3972.1363039967487,93.65,4.14
FKP0004658,Sony Ultra 407,Sports,Sony,BestBuy,Mumbai,44152.71,15,37529.8,2.8,10690,184,1427,2022-01-06,5,1456.01,0,Gold,One Size,30,True,"COD,CARD",1736.4060563972853,45.62,3.88
FKP0004659,LG Prime 438,Toys,LG,BestBuy,Hyderabad,55547.66,15,47215.51,3.7,31901,316,142,2022-10-02,9,1133.28,6,Green,L,0,False,"COD,UPI,CARD",1304.9113786254297,83.22,4.96
FKP0004660,HP Edition 620,Sports,HP,RetailHub,Hyderabad,30953.04,0,30953.04,2.5,13132,142,3560,2019-04-05,8,1845.85,6,Black,S,0,False,"COD,CARD",2285.9205672386443,56.71,4.86
FKP0004661,Sony Model 151,Beauty,Sony,RetailHub,Bengaluru,57740.84,40,34644.5,1.7,9792,763,3372,2021-10-03,3,371.37,0,Black,One Size,30,True,"COD,UPI,CARD",453.8913905006454,82.76,4.84
FKP0004662,Dell Series 598,Toys,Dell,SuperMart,Bengaluru,2700.12,10,2430.11,2.0,35512,990,484,2021-10-16,11,1171.77,24,Grey,M,0,False,"UPI,CARD",1323.9474982323381,94.19,3.96
FKP0004663,Boat Edition 402,Toys,Boat,MegaStore,Bengaluru,12886.55,30,9020.58,2.2,41560,76,1588,2022-04-23,2,4291.02,36,Black,M,30,True,"CARD,Wallet",4774.607282099363,4.39,4.0
FKP0004664,Apple Model 443,Mobiles,Apple,ValueKart,Kolkata,5180.99,40,3108.59,2.1,34468,343,4907,2020-06-22,11,3287.89,12,Gold,XL,30,True,"UPI,CARD",3551.7131747941175,57.96,3.43
FKP0004665,Samsung Prime 200,Toys,Samsung,RetailHub,Kolkata,8005.72,30,5604.0,5.0,43869,798,2271,2023-01-26,2,3132.37,6,Grey,M,15,True,"COD,CARD",3876.923143848419,69.36,3.17
FKP0004666,Reebok Series 508,Fashion,Reebok,SuperMart,Chennai,56764.52,30,39735.16,2.0,45260,432,4942,2019-04-20,3,919.96,36,Black,M,30,True,"COD,UPI,CARD",966.4324308702379,37.34,4.65
FKP0004667,Boat Prime 660,Electronics,Boat,MegaStore,Hyderabad,39914.56,40,23948.74,1.3,14559,820,4308,2020-02-13,2,2583.84,36,Black,XL,7,True,"CARD,Wallet",3039.244049779622,76.51,3.57
FKP0004668,Whirlpool Prime 560,Electronics,Whirlpool,QuickShop,Pune,6481.11,10,5833.0,2.1,1582,744,3826,2022-04-29,3,1539.33,6,Grey,M,7,True,"COD,CARD",1729.9372730747448,33.18,3.58
FKP0004669,Samsung Series 720,Electronics,Samsung,QuickShop,Mumbai,32027.56,15,27223.43,1.0,42719,222,2165,2021-08-12,4,2570.13,36,Grey,S,10,True,"COD,CARD",2816.0960783540954,5.16,3.68
FKP0004670,Reebok Prime 951,Fashion,Reebok,QuickShop,Hyderabad,57387.74,50,28693.87,1.7,49384,151,3062,2021-08-15,6,4339.13,6,Black,S,30,True,"COD,CARD",4696.508990619126,24.72,3.25
FKP0004671,Adidas Ultra 670,Sports,Adidas,SuperMart,Kolkata,35938.35,10,32344.52,3.4,42820,738,1679,2018-03-17,8,1026.48,36,Red,One Size,15,True,"COD,CARD",1183.6073509394175,74.15,3.87
FKP0004672,Redmi Prime 963,Mobiles,Redmi,SmartDeals,Ahmedabad,34423.83,50,17211.92,4.9,13158,298,3931,2021-06-24,1,1888.91,12,White,L,15,True,"UPI,CARD",2356.448108182991,12.01,4.07
FKP0004673,LG Model 187,Toys,LG,SmartDeals,Hyderabad,23886.02,5,22691.72,3.3,28571,398,1861,2023-06-08,2,3973.8,36,White,M,10,True,"UPI,CARD",4873.551351426068,49.97,4.62
FKP0004674,Redmi Edition 578,Fashion,Redmi,ValueKart,Ahmedabad,42667.36,50,21333.68,2.4,14035,425,3565,2022-09-28,2,4339.04,12,Black,S,0,False,"COD,UPI,CARD",5398.526490016049,53.38,4.92
FKP0004675,LG Prime 180,Electronics,LG,SuperMart,Ahmedabad,45794.67,0,45794.67,2.6,21804,618,2502,2018-05-07,8,4471.26,0,Blue,L,10,True,"COD,CARD",5079.384648103184,30.65,4.92
FKP0004676,Reebok Series 511,Beauty,Reebok,MegaStore,Kolkata,1424.78,50,712.39,3.4,49836,198,1276,2020-11-14,2,1064.72,12,Gold,S,0,False,"COD,UPI,CARD",1199.8179528041271,25.79,4.71
FKP0004677,Boat Ultra 305,Home & Kitchen,Boat,ValueKart,Kolkata,32374.04,50,16187.02,2.4,28040,811,3957,2019-11-06,8,1216.73,12,Black,N/A,30,True,"COD,CARD",1285.9727958246315,47.17,3.98
FKP0004678,Whirlpool Edition 153,Toys,Whirlpool,QuickShop,Kolkata,59579.73,20,47663.78,2.7,32419,56,3885,2020-06-16,1,3419.12,0,Blue,XL,30,True,"CARD,Wallet",3746.176452063961,8.37,3.41
FKP0004679,Prestige Prime 201,Fashion,Prestige,RetailHub,Pune,26514.76,40,15908.86,3.7,16346,154,4442,2019-11-27,2,2631.66,12,Green,XL,0,False,"CARD,Wallet",2929.0160093506724,95.58,3.48
FKP0004680,Whirlpool Model 332,Appliances,Whirlpool,RetailHub,Ahmedabad,4949.42,10,4454.48,1.7,15179,403,4429,2019-04-02,3,2583.92,36,White,M,15,True,"CARD,Wallet",2759.1397859585254,89.63,3.23
FKP0004681,HP Series 872,Fashion,HP,RetailHub,Ahmedabad,58742.19,10,52867.97,3.3,37196,565,1608,2022-05-13,5,2139.12,24,Silver,M,10,True,"COD,CARD",2622.1324667307144,78.4,3.58
FKP0004682,Redmi Prime 471,Mobiles,Redmi,SmartDeals,Hyderabad,25791.01,40,15474.61,2.7,48460,913,3199,2022-02-20,4,2730.57,0,Silver,XL,10,True,"COD,UPI,CARD",3368.178462726382,4.07,3.5
FKP0004683,Apple Ultra 644,Mobiles,Apple,MegaStore,Ahmedabad,15369.91,40,9221.95,1.2,43316,529,735,2020-08-16,8,1038.68,0,Red,L,15,True,"COD,UPI,CARD",1256.4899508208389,84.15,4.9
FKP0004684,Redmi Prime 64,Fashion,Redmi,SmartDeals,Mumbai,17877.81,10,16090.03,4.4,6073,976,1574,2021-05-19,6,2403.14,0,Blue,One Size,15,True,"CARD,Wallet",2697.714057400093,26.02,4.63
FKP0004685,Adidas Prime 896,Electronics,Adidas,QuickShop,Mumbai,17064.31,50,8532.16,2.3,27041,401,4609,2019-09-19,1,678.86,36,Green,XL,15,True,"COD,UPI,CARD",762.3527099953435,96.84,4.93
FKP0004686,Boat Model 377,Home & Kitchen,Boat,RetailHub,Mumbai,47161.79,40,28297.07,2.5,31082,25,4253,2020-06-25,1,1162.58,24,Silver,S,7,True,"COD,UPI,CARD",1285.9939712732094,41.59,4.92
FKP0004687,Dell Model 984,Toys,Dell,ValueKart,Mumbai,8085.15,50,4042.58,1.3,26239,931,3417,2020-03-14,1,2449.96,24,Black,One Size,30,True,"COD,UPI,CARD",3014.7105604417584,28.85,4.29
FKP0004688,Nike Ultra 19,Mobiles,Nike,RetailHub,Bengaluru,12659.78,30,8861.85,1.9,49946,250,3673,2022-03-24,6,3779.9,6,Black,XL,0,False,"COD,UPI,CARD",4502.5380476083565,32.52,4.1
FKP0004689,Apple Model 506,Toys,Apple,MegaStore,Bengaluru,41975.13,30,29382.59,3.2,41007,258,2438,2019-03-19,8,429.41,12,Silver,N/A,30,True,"COD,CARD",465.42456455619043,44.75,4.88
FKP0004690,LG Prime 149,Electronics,LG,RetailHub,Delhi,51322.95,20,41058.36,3.0,29922,353,2023,2018-08-03,5,3767.85,0,Black,One Size,15,True,"COD,UPI,CARD",4391.002324523368,27.13,3.54
FKP0004691,Samsung Ultra 209,Toys,Samsung,SmartDeals,Bengaluru,12517.4,10,11265.66,1.4,4313,94,4599,2020-12-18,6,4845.72,36,Silver,N/A,30,True,"CARD,Wallet",5356.200215507227,85.39,3.21
FKP0004692,Reebok Ultra 844,Beauty,Reebok,MegaStore,Pune,55157.7,15,46884.04,2.1,26175,106,60,2022-01-04,8,1042.53,36,Blue,L,0,False,"COD,CARD",1267.3013426440284,52.25,3.32
FKP0004693,Puma Prime 403,Mobiles,Puma,MegaStore,Kolkata,16006.72,5,15206.38,3.3,31141,255,4317,2019-03-23,6,156.4,0,White,S,7,True,"UPI,CARD",186.76704585384027,45.45,3.22
FKP0004694,Dell Edition 996,Electronics,Dell,ValueKart,Mumbai,34045.25,30,23831.68,1.6,33434,411,2513,2021-09-01,6,2189.7,0,Gold,S,10,True,"UPI,CARD",2707.208941049104,9.98,4.51
FKP0004695,Nike Model 585,Electronics,Nike,MegaStore,Pune,25858.57,10,23272.71,4.7,11922,458,3900,2019-06-07,5,4526.7,0,Gold,M,7,True,"COD,CARD",4903.2060262006,28.83,3.94
FKP0004696,Nike Series 527,Home & Kitchen,Nike,SuperMart,Kolkata,50131.39,0,50131.39,2.5,15611,651,4374,2019-01-04,6,1207.46,36,Black,N/A,7,True,"COD,CARD",1405.0407857658402,52.18,3.58
FKP0004697,Boat Prime 678,Home & Kitchen,Boat,BestBuy,Delhi,48749.49,5,46312.02,3.3,15706,804,3011,2021-12-26,6,231.87,36,Green,XL,7,True,"COD,CARD",289.6984201815819,8.87,4.01
FKP0004698,Philips Ultra 516,Beauty,Philips,QuickShop,Ahmedabad,55266.4,30,38686.48,3.2,34290,60,1233,2021-03-18,4,2214.14,0,Silver,M,7,True,"COD,CARD",2464.1883022658367,38.37,4.84
FKP0004699,LG Model 428,Electronics,LG,MegaStore,Delhi,27696.73,40,16618.04,4.7,29487,492,1976,2018-02-02,5,1435.4,12,Green,N/A,15,True,"UPI,CARD",1775.6693090250667,26.4,4.3
FKP0004700,Redmi Edition 711,Sports,Redmi,SuperMart,Hyderabad,30712.83,20,24570.26,2.4,47715,984,4094,2018-01-27,7,2856.86,24,Grey,N/A,0,False,"CARD,Wallet",3456.6571739772835,67.19,4.16
FKP0004701,Redmi Series 513,Electronics,Redmi,UrbanRetails,Chennai,17216.67,15,14634.17,1.8,4326,275,4842,2018-11-21,5,4263.55,12,Silver,XL,0,False,"CARD,Wallet",4583.666772056847,91.04,4.14
FKP0004702,Samsung Prime 435,Home & Kitchen,Samsung,SuperMart,Hyderabad,48966.22,50,24483.11,2.6,28050,625,147,2019-08-08,10,1850.06,6,Red,S,15,True,"UPI,CARD",2195.1348032535752,83.6,3.64
FKP0004703,Nike Edition 737,Sports,Nike,RetailHub,Delhi,40993.15,10,36893.84,4.7,17302,315,3280,2023-03-25,8,4353.18,0,Red,XL,30,True,"CARD,Wallet",5263.458422640013,88.02,4.45
FKP0004704,Boat Prime 870,Mobiles,Boat,ValueKart,Bengaluru,42074.92,20,33659.94,2.8,19461,543,1768,2021-04-30,3,324.25,0,White,L,10,True,"CARD,Wallet",367.98642896508716,73.83,4.87
FKP0004705,Prestige Prime 464,Mobiles,Prestige,RetailHub,Kolkata,5160.3,0,5160.3,3.2,23158,925,13,2018-12-06,3,1745.92,6,Red,One Size,30,True,"COD,CARD",1854.9282889413953,77.54,3.21
FKP0004706,Boat Model 510,Toys,Boat,ValueKart,Chennai,50721.62,50,25360.81,4.6,13103,893,3329,2021-08-08,2,4714.54,12,Blue,L,15,True,"COD,CARD",5755.337855615327,65.99,4.42
FKP0004707,Apple Ultra 181,Fashion,Apple,BestBuy,Delhi,49954.32,40,29972.59,3.5,16953,449,2762,2020-09-24,6,1719.05,12,Blue,M,10,True,"CARD,Wallet",2014.4867706697855,36.94,4.93
FKP0004708,Sony Series 94,Home & Kitchen,Sony,RetailHub,Kolkata,40155.53,15,34132.2,4.2,5240,861,849,2021-01-05,10,367.51,24,Black,One Size,7,True,"COD,UPI,CARD",387.30617128643206,62.26,4.84
FKP0004709,Dell Ultra 588,Fashion,Dell,RetailHub,Chennai,2834.77,5,2693.03,2.8,33361,164,2371,2023-04-03,3,287.92,36,Black,L,15,True,"UPI,CARD",303.5390131985174,37.53,3.98
FKP0004710,Adidas Ultra 41,Sports,Adidas,SuperMart,Delhi,49407.15,10,44466.44,2.1,33088,234,4911,2022-06-19,9,3096.68,24,Gold,One Size,30,True,"COD,UPI,CARD",3529.3670128595177,49.44,4.76
FKP0004711,Sony Edition 824,Home & Kitchen,Sony,UrbanRetails,Hyderabad,45759.29,20,36607.43,2.5,22234,389,1953,2019-12-02,5,961.29,12,Silver,N/A,30,True,"COD,UPI,CARD",1117.7594564182095,61.17,4.29
FKP0004712,Nike Model 789,Beauty,Nike,QuickShop,Kolkata,6119.17,20,4895.34,4.4,28680,343,3539,2018-11-18,2,3735.17,12,Red,One Size,30,True,"COD,UPI,CARD",4537.829302761069,84.65,3.39
FKP0004713,Dell Prime 235,Electronics,Dell,SuperMart,Pune,32142.33,10,28928.1,4.0,33739,505,171,2022-10-01,7,2889.3,0,Blue,N/A,30,True,"COD,CARD",3433.9720112466,44.93,3.28
FKP0004714,LG Series 309,Beauty,LG,UrbanRetails,Chennai,1676.98,40,1006.19,3.3,46652,541,3707,2019-02-20,11,4582.02,0,Blue,N/A,30,True,"UPI,CARD",5375.137271273432,34.92,4.09
FKP0004715,Philips Prime 43,Sports,Philips,RetailHub,Delhi,44324.33,5,42108.11,2.8,20593,720,715,2019-08-28,4,4783.9,24,Gold,L,0,False,"COD,UPI,CARD",5446.017903270031,67.02,3.11
FKP0004716,Adidas Model 291,Home & Kitchen,Adidas,UrbanRetails,Kolkata,44963.79,0,44963.79,1.8,4832,850,599,2020-03-29,1,4012.22,12,Black,One Size,0,False,"COD,UPI,CARD",4307.293566237076,96.59,3.34
FKP0004717,Sony Series 240,Appliances,Sony,QuickShop,Ahmedabad,2333.62,0,2333.62,2.5,3433,107,3890,2022-01-23,4,2896.59,12,Green,N/A,0,False,"COD,UPI,CARD",3267.4769709220877,53.81,3.77
FKP0004718,Puma Series 560,Sports,Puma,RetailHub,Chennai,53451.19,40,32070.71,4.2,13483,222,3946,2023-05-01,4,939.08,24,Grey,M,10,True,"COD,CARD",1055.1514987335233,66.19,4.58
FKP0004719,Philips Prime 305,Appliances,Philips,RetailHub,Delhi,47998.4,0,47998.4,1.1,19350,983,3474,2021-09-10,9,4432.45,12,Silver,XL,15,True,"COD,CARD",5507.006468464327,67.3,3.23
FKP0004720,Puma Ultra 182,Electronics,Puma,UrbanRetails,Ahmedabad,59810.48,30,41867.34,4.8,3623,609,3817,2018-06-10,8,3271.67,0,Blue,N/A,30,True,"UPI,CARD",3501.4316646845364,40.64,4.37
FKP0004721,Apple Edition 809,Mobiles,Apple,QuickShop,Delhi,4347.26,0,4347.26,2.9,5767,498,10,2019-10-12,11,731.75,24,Gold,One Size,15,True,"COD,UPI,CARD",825.6471988941852,33.02,4.75
FKP0004722,Samsung Series 478,Mobiles,Samsung,SuperMart,Chennai,52038.19,15,44232.46,1.3,20033,495,2633,2018-05-23,9,1866.74,12,White,One Size,7,True,"COD,UPI,CARD",2216.195500049888,23.73,3.33
FKP0004723,Prestige Prime 589,Sports,Prestige,UrbanRetails,Bengaluru,54478.48,30,38134.94,3.6,43480,747,1486,2022-06-05,5,4274.51,12,Silver,M,30,True,"UPI,CARD",4494.933505489305,11.82,4.13
FKP0004724,HP Prime 770,Fashion,HP,MegaStore,Delhi,29482.13,30,20637.49,4.5,2791,110,802,2023-06-23,4,2682.46,6,Gold,L,15,True,"UPI,CARD",3286.4011639672085,64.93,4.25
FKP0004725,Prestige Model 801,Home & Kitchen,Prestige,SmartDeals,Bengaluru,18602.27,10,16742.04,1.1,890,427,3099,2023-01-13,7,557.42,0,Gold,S,0,False,"UPI,CARD",663.7526795004235,44.27,3.04
FKP0004726,Whirlpool Series 794,Home & Kitchen,Whirlpool,RetailHub,Pune,21647.56,30,15153.29,1.9,29155,833,2483,2023-05-20,5,3422.49,12,Red,N/A,30,True,"CARD,Wallet",3893.648159700011,80.02,3.85
FKP0004727,HP Model 517,Mobiles,HP,MegaStore,Delhi,29671.65,50,14835.82,3.3,14569,161,1326,2018-11-23,8,3946.86,12,Red,L,15,True,"COD,UPI,CARD",4150.776825253693,12.58,3.57
FKP0004728,Apple Prime 572,Toys,Apple,SuperMart,Pune,13123.01,40,7873.81,3.3,27813,44,383,2018-08-17,8,4821.4,36,Red,S,10,True,"COD,UPI,CARD",5523.202538568732,74.11,4.21
FKP0004729,Apple Series 533,Beauty,Apple,MegaStore,Delhi,48764.67,0,48764.67,1.5,13233,528,1843,2022-03-28,6,4985.03,36,Silver,M,15,True,"COD,CARD",5599.869578758297,78.03,3.79
FKP0004730,Philips Prime 125,Toys,Philips,BestBuy,Delhi,7220.41,15,6137.35,4.2,21117,746,4599,2022-07-26,5,3927.18,24,Red,M,15,True,"COD,UPI,CARD",4194.549559665618,11.62,3.93
FKP0004731,Philips Series 596,Electronics,Philips,UrbanRetails,Bengaluru,3660.31,40,2196.19,1.8,4604,858,1681,2020-05-23,1,2062.63,6,Grey,XL,0,False,"UPI,CARD",2204.7130293094574,93.74,4.84
FKP0004732,Apple Prime 126,Beauty,Apple,SuperMart,Delhi,27620.17,50,13810.08,2.6,9165,527,5,2020-10-04,2,4870.54,12,Silver,S,10,True,"UPI,CARD",5846.959489010448,32.72,4.77
FKP0004733,Nike Model 284,Beauty,Nike,MegaStore,Bengaluru,10768.05,10,9691.24,3.0,17965,577,4109,2020-04-05,11,4698.32,24,Grey,S,7,True,"UPI,CARD",5525.392507253666,27.33,3.11
FKP0004734,Sony Model 803,Sports,Sony,MegaStore,Hyderabad,26874.62,40,16124.77,4.0,38909,284,4182,2022-02-14,10,1330.95,6,Gold,One Size,15,True,"UPI,CARD",1647.5273826612658,67.61,4.24
FKP0004735,Nike Series 566,Mobiles,Nike,UrbanRetails,Chennai,31212.25,5,29651.64,4.2,10875,233,2274,2018-01-10,4,1758.88,6,Gold,N/A,10,True,"COD,CARD",2176.812615054101,86.24,4.64
FKP0004736,Whirlpool Prime 853,Toys,Whirlpool,BestBuy,Bengaluru,49226.83,30,34458.78,3.3,10841,357,389,2022-08-08,3,1636.19,12,Black,One Size,30,True,"COD,CARD",1931.9646788263308,13.91,4.16
FKP0004737,Apple Model 385,Toys,Apple,BestBuy,Mumbai,56781.22,15,48264.04,3.4,11054,900,3277,2020-12-07,9,3451.58,12,Grey,M,30,True,"CARD,Wallet",4044.97578956731,95.68,3.42
FKP0004738,Redmi Ultra 565,Mobiles,Redmi,BestBuy,Delhi,14728.45,20,11782.76,4.6,47319,152,2936,2023-03-23,10,2384.54,36,White,S,15,True,"UPI,CARD",2800.3808428691195,23.45,4.22
FKP0004739,Puma Edition 852,Toys,Puma,RetailHub,Chennai,36575.5,40,21945.3,2.1,24666,158,4813,2021-05-31,5,1019.99,6,Gold,M,10,True,"CARD,Wallet",1094.7896354482189,72.99,4.76
FKP0004740,Reebok Ultra 784,Appliances,Reebok,QuickShop,Ahmedabad,18058.68,0,18058.68,1.7,31915,116,4802,2020-04-17,9,610.28,12,Silver,N/A,15,True,"UPI,CARD",708.5386699199368,32.75,3.29
FKP0004741,Nike Prime 52,Mobiles,Nike,UrbanRetails,Kolkata,28933.81,50,14466.9,2.2,39921,717,1760,2018-04-01,4,612.4,36,Red,M,10,True,"CARD,Wallet",651.7924982980453,55.63,3.89
FKP0004742,HP Model 788,Sports,HP,UrbanRetails,Chennai,58685.05,5,55750.8,4.4,42378,159,4977,2018-07-01,5,128.6,24,White,S,0,False,"UPI,CARD",142.37005725162646,31.52,3.04
FKP0004743,Puma Ultra 746,Fashion,Puma,QuickShop,Kolkata,4445.32,40,2667.19,2.6,21362,576,1087,2018-02-10,5,2242.11,12,Black,L,7,True,"COD,UPI,CARD",2535.7211663345697,6.67,4.14
